"CYFZ"	"FY2H"	"FLWA"	"453W"	"684C"	"CZJE"	"925L"	"9JD4"	"G4YW"	"4DUY"	"36TS"	"CR3L"
"DLEU2L"	0.53820991265912	0.47055952949218	0.665370883227583	0.79430138821207	0.381782989649287	0.721071259832844	0.482742190188072	0.857947431462576	0.660657824343311	0.0351500636699416	0.333252905503972	0.1449366517115
"PGM1"	29.1840649265937	28.7503334952068	35.0921740138914	32.9708426212004	24.739035980821	28.7314765514899	30.1767984553999	19.5118086822195	25.4733757974204	36.3926157451158	28.6768229195646	24.1189690057679
"ROR1"	0	0	0	0.0433493159350422	0	0	0.296828874175648	0	0.200915776011231	0.021886129857759	0	0
"ROR1-AS1"	3.3224906775241	3.76602046890296	2.72232657357407	2.58435744010833	3.10419200042415	3.36155462124844	4.51133465133228	2.60368900673783	4.68206632900395	3.51388981237669	3.27991098746512	4.88998151573786
"CACHD1"	0.0737251192053541	0.071195564969859	0	0.787263388438526	0.602440272599118	2.06799768529249	0.184160754932432	1.22929399878977	0.658394272146537	0.330009165303087	0.0508427329261132	0.311259515955839
"RAVER2"	2.24378378974756	0.476645972391587	1.62307053824656	0.735727027282305	1.70397687407292	2.11959994787188	0.157382516301749	2.28928568250671	1.23189600418395	1.68562505056754	1.32038177033073	2.2739029456815
"JAK1"	164.24013980915	208.931317379808	191.909896658633	221.776608118446	204.702618117594	202.522697093021	193.381218814686	176.145147201623	158.135738618292	209.176192168107	142.339813429034	298.196214455095
"RP11-182I10.2"	19.5317179085586	14.9377368770112	14.7720593186312	14.5706825283163	4.30868295245623	11.9977509294226	11.1321591602366	14.0019464013104	2.9768392965451	5.50384551172186	6.60664145743502	25.0619120297314
"LINC01359"	8.40164168823517	2.97787137438679	3.22880397700369	3.3471005710277	2.56286444448289	2.49205851097066	5.59206903291902	1.8986182678616	2.02920480944484	1.4372646181726	1.10753466128696	2.87303843863691
"AK4"	0.887752607882843	6.96928232459201	2.48336815888898	6.1314994124271	1.45148003877686	3.98883532631009	1.27841763430193	2.50331906322084	3.51358631240194	0.713358578643198	3.59124988164811	1.25279095171153
"DNAJC6"	0.252784748943233	1.13136563847038	0.47126705583064	0	0	0	0.524710336985078	0.205107789319539	0.283993582301384	0.218733344183998	1.0795384736385	0.704432274872362
"LEPROT"	46.0116971065069	65.6927085165582	46.5244074268774	47.714871778903	41.1415965338778	68.7492147268133	61.8863423198667	53.8753233771094	43.5591936838745	46.3370258642462	43.1770651963338	63.990951691389
"LEPR"	3.02436309742974	4.81025880014196	3.01719223743226	6.78856671071136	2.55492854908015	3.61450077931482	6.59677611101635	5.8310684973095	2.02282127415178	4.90380836315018	2.69836279098541	4.94827864171407
"PDE4B"	224.530373532927	101.797559088046	114.755856659589	134.374266099473	71.1459643268067	321.890303985048	76.7984410561985	48.866338381316	39.067798885554	41.88719137484	258.727969756914	405.151123487078
"SGIP1"	0.311419007011406	1.19544945546664	0.589378314156892	0.301515523805325	0.300155816602691	0.777601061717725	0.31120540230301	0.721505660530165	0.278395509073283	0.221021350777396	0.670565082937149	3.13690953364776
"RP4-598P13.1"	4.81698110914874	3.47284403809722	5.22443572702091	6.75946281656258	4.22118208942539	7.15425375706507	8.29317844634391	5.491141592006	5.21636464611544	4.63250927379623	4.90360247832058	7.59690011422629
"TCTEX1D1"	0.366328690600505	1.41383187673173	2.09043428899936	0	0	3.20259231006569	2.17256252925833	0.414512228737728	0.370325466401904	0	1.45796045864555	0
"WDR78"	1.08174854237575	1.58242512077755	1.76573542447258	0.763138724860662	1.28541127604867	0.866042272186457	1.41355077459258	1.15372209740978	0.920459781922438	0.140403398831627	0.864344241456316	0.781790930819893
"MIER1"	49.1812932740646	52.8841038905172	64.9640170807161	61.8613060867288	64.6735981355532	43.4710286715526	42.0710841544633	31.2494976549398	39.175611191752	40.005078580155	24.6695597697913	46.427130300447
"SLC35D1"	5.19085917702051	3.96897270462474	9.21049237123183	5.41903910383808	8.61267770635747	7.31944149338966	6.28099215488762	6.20231359397838	5.28856461620327	9.56102884562632	4.44129110870216	6.88738748545941
"IL23R"	1.44531388022778	2.19536302160756	2.81047841614054	2.79136448943535	5.04970236727524	1.49492117441237	0.834790093478622	0.964991633848083	0.742763307557199	0.33693052038028	1.16838609934152	3.55863095725387
"IL12RB2"	8.70185402972637	2.5906836795025	4.26463589776125	0.481544487708345	5.45102340941679	5.40933068677302	8.1358467365218	6.28801613783297	3.44329008450935	5.68549750424549	4.72493691143651	9.04042299712317
"SERBP1"	109.009924776218	116.048462427283	137.158964320027	142.958155108907	134.197178624205	164.615046398101	108.803230837491	110.718606224237	119.660350370521	106.116533437628	118.04447761632	128.7082827392
"GADD45A"	4.17184355773431	5.01130829602193	6.54124457828243	9.46664863498119	4.38228907036084	7.6085932294383	5.51868810760901	4.41048537980136	5.06617338917525	4.30679781154734	9.26448592138451	9.9516193532055
"WLS"	7.70620406438946	12.3912737761139	17.3074381659036	16.4476289726844	7.4603834734757	6.12928345671107	11.8124030575343	10.8829571841152	8.19358051287685	15.0126359895722	10.5070982235595	9.61111050240173
"DEPDC1"	0	0	0.290585310413256	0	1.04347238723772	0	0.418865528601438	0.300224978667065	0.524811471246574	1.89428132766956	0.350985302452371	0.261654830319667
"LRRC7"	9.55880182227973	10.2117867871834	14.6103596369388	15.4650903555888	11.4261952344636	13.5365995714914	11.1882736475326	11.9253669848092	5.64660185179062	9.746643648588	14.7329706740337	29.5598020228306
"LRRC40"	14.1110443379208	14.3629594738547	17.4478837137442	13.3905028344276	14.0027293692292	12.4827759745001	11.2681338019717	12.5438067834616	9.99397708975603	12.9163579314275	9.27992767807443	15.483063223953
"SRSF11"	218.729926013523	208.227554937422	207.808858013985	272.636456301846	245.606135063288	232.894909632953	227.965311912712	256.709434019952	201.397767945967	235.312945244796	191.464757659726	268.066016479095
"ANKRD13C"	22.6235282383241	29.8895474791918	29.2145447533554	33.2842154744115	33.8434329960434	30.7781621447961	19.685950386822	13.5860506192567	14.5603572469052	18.3206834760052	15.4623033120181	29.0374512775148
"HHLA3"	9.57784856895758	1.5826625988999	2.78240137705737	5.70190994011147	7.62910696802048	3.69238822038996	4.6662486731747	6.20108623499024	3.5300856509625	3.6138599283857	1.17660926671056	4.97722080779369
"CTH"	2.0952487061579	2.42677737550792	4.78926921969426	5.81410598929412	3.83726115287257	5.86209705535346	4.63788846637851	6.00352348611385	3.27921900331757	2.43329944854203	6.87413829033102	11.8286025136287
"Metazoa_SRP"	15.0555504287077	29.2252149491598	11.226041660109	25.2853958723437	23.994291169899	27.4015482915674	17.4894205152364	20.6520928501721	15.8466295019371	14.6613567306108	18.6722549511752	22.4953108533445
"PTGER3"	1.24124462747698	0.0720577012934803	0.377358291219921	0	0.171601566962488	1.014834664488	1.42852338279309	0.72469172152802	0	0.191800356293599	0.870152645263854	2.6165951587796
"RP3-333A15.1"	2.16655675292973	0	1.01372844532737	0.345356042749992	0.686113017643146	0.149111865792135	0.891446728461658	2.17532166813071	0.159795968805659	0.217599419753346	0.490644330879728	0.466077948284086
"ZRANB2"	79.4242853952439	97.8107482079835	120.582331188232	105.652532956708	126.21275689985	117.149161312549	109.018617876345	115.380922489465	102.176183411585	95.9645945348438	59.6469792508121	101.773623261857
"ZRANB2-AS2"	6.17285326667871	0	12.8378384515368	8.63994014763557	4.16149477826089	5.57681016377119	12.1874514661838	8.20398466485763	8.98875398058959	7.28382125037241	5.93018790460964	8.99013946011637
"NEGR1"	0.532849657966811	0.530496645144821	1.0810219245431	0.749646748295802	0.557044505390178	0.648420437326432	0.79705294636794	0.517468729682269	0.835617876564543	0.560512016321983	0.435046848178192	0.975514155349527
"LRRIQ3"	0.958863598389854	0	0.0647285051015267	1.20549255156883	1.19453239679722	0.458301752032519	0.731888984421555	0.0718226686318155	0.878993019559937	2.48839387068021	0.250264143386418	1.05714958862245
"FPGT"	13.7923864277681	12.2309451611461	7.73520893199186	17.6372944145658	15.1788405840226	8.65122562363813	14.1210883231189	11.0201539395784	11.8471163768843	17.6438811242305	7.09742565925118	12.5953586692353
"FPGT-TNNI3K"	0.616289609313655	0.0247335980449064	0.876052836106582	1.88896570954722	1.83800688004787	0.684662203495467	0.814656345344117	0.482047003980092	0.0245175403751716	0.17813039467949	1.14885382390183	0
"CRYZ"	26.6059026473099	41.9255772963407	44.2728841752973	20.8422086810258	21.2334615035547	13.0872736441565	20.8886825043683	20.737814782768	23.3081113602923	23.1056928452025	23.087388962713	12.0004070870212
"TYW3"	16.466304232224	8.7839833004868	16.9075203964696	14.5602652287231	19.3716966516852	11.9153771642827	15.2395434400887	8.26727614282947	13.6943291185892	13.2399442401516	9.37337316373992	19.3665302939036
"SLC44A5"	0.834873502097872	0.566035621305802	0.660143972827025	2.44176887907447	0.755108408771303	0.680574477336975	1.71869099534051	0.49493325726982	0.49323759893438	0.652096799867099	0.498449641227976	0.970549689400009
"ACADM"	52.3283432869374	57.5387735088067	53.50548095529	53.0884956504628	48.5343326802479	48.652564712092	36.0456608730729	37.1660443697253	39.1078798506021	51.035671383107	22.7196473463048	40.8756326292566
"RABGGTB"	85.0231375958692	107.288154005341	92.9613469868301	114.683262523411	89.902701654045	117.657206924784	68.1919615637587	110.925136239303	91.9398202146416	104.06115814031	136.54573481845	151.22368350715
"ST6GALNAC3"	8.69948570484831	8.52384596258753	9.09748407759794	7.08890203800387	4.28283028762424	8.27098344635166	10.0102834789621	2.96382485201606	4.19141432719828	3.96785509739158	9.23598907263372	12.1378615739545
"PIGK"	27.115793916422	29.3358047826777	17.0216303938802	23.394501319358	25.8211142042892	31.9476730377979	21.4049981280093	16.831433812714	23.525415505108	23.7253023831523	14.6329254508205	26.4962720810858
"AK5"	2.48773376853024	5.44017158628462	3.12899659671922	3.50623046791674	4.16213424257408	9.02833269687235	5.42911349084778	5.65597826299123	10.2609142750032	15.8999013668445	4.35005046067181	5.93029511191783
"ZZZ3"	51.486814152502	41.9427171389873	49.1597100515024	54.1943613665865	43.2320822678745	47.4372159949614	52.7365383324603	52.9389035288786	47.9021155619451	38.4754522914609	34.3418139854052	55.7766428536306
"USP33"	107.341786809167	99.0549908749653	119.487975053451	115.453313886673	120.174475884661	91.4977646751385	94.2927022811457	73.1187962322864	79.5122682101099	83.5290533323982	66.6251197655992	118.313300220859
"MIGA1"	7.33893713977468	5.30948904154034	6.17981297093882	3.65395324000643	7.74671406341445	8.85748484425175	8.65620483527072	7.843269620967	5.0314577320192	5.86565250485851	5.20517376690565	6.16112342750375
"NEXN"	5.77574618699617	11.4174240590815	4.21187886622144	3.5400863885575	4.06554557933332	7.26867951430848	5.95848430738221	3.58651734893376	5.49288668153842	4.24438260020161	5.83276878772744	5.18455475210527
"FUBP1"	151.820087108673	156.792863739023	133.582232976296	205.040885028426	182.224074666805	202.860036413223	137.606086386276	153.466482049408	163.419555725725	160.151963484144	173.732242520702	187.475969522051
"DNAJB4"	13.7941204369006	9.1952973000689	9.10536325578164	11.7142199161019	14.0824810162499	7.6507804400994	12.650977058015	6.46071051158134	7.61831568351041	6.12427437996358	3.69640759899777	9.24808581434533
"GIPC2"	0	0	0	0	0	0.0216151251522715	0	0.0671989725910529	0	0	0	1.15207061541043
"RP11-386I14.4"	23.3175735858878	30.573314307691	36.3546670807703	19.195071274308	16.2350516288473	12.4170070438909	13.1894781071524	21.5837558231642	7.35341118516749	22.5281171964003	22.5853231538727	22.0494799855841
"IFI44L"	53.5993146740558	296.125310103231	123.858475834145	59.1830452731126	134.967177994378	80.6239115449582	17.7859706601188	120.745941477842	113.760038354798	37.5306998153328	39.5980160203597	88.9137392167389
"IFI44"	70.0268531894809	185.140612162641	78.4502504820058	78.9009496243672	116.616000781143	83.2350198317394	46.7001711262107	132.79745777211	151.21844575398	61.5216032317277	63.6082692396733	72.7791297723112
"LINC01781"	2.6709006429754	1.46250007400598	9.03445582587549	3.29601020180749	4.8393253322751	5.05548516984633	0.404545944307476	4.41754526643103	8.18083012652881	5.16917300663347	1.39233153690589	1.01943786641746
"LINC01725"	0.715643783844208	0.130736738454142	1.23485053829455	0.6067585686604	1.57302351459723	1.85566107235487	1.45959888816742	0.991517680628207	0.892320090499587	0.344947539775484	0.571306536696422	0.204549892820145
"TTLL7"	2.17965859132458	0.749473469090086	1.40825356671532	1.37202214906397	1.60162542895054	3.77653058370631	1.93701057566411	2.73168789821257	0.368445842645244	0.585473649311621	0.0649433917093221	1.56167360655372
"TTLL7-IT1"	0.979040507218496	0.600280895401808	0.740408712718323	0.911792897895598	0.815001803409585	0.443487814029395	0.903644218040525	0.311631974673262	0.447529743926832	0.762503073793219	0.706638044560187	0.734144468622674
"RP11-486G15.2"	0	0	0.19277266104384	0	0	0	0.947696920941333	0.944527564262926	0.0607675597037569	0.24625149262734	0.124220867174813	0
"PRKACB"	90.8317268686521	68.0281365983897	78.3652228373659	76.8978069333792	115.310523249549	84.5788419054406	99.2142202813197	83.1318307090855	72.1792480104407	89.4710806372966	65.6635094000287	85.5365081205826
"SAMD13"	0	0.764561891315859	1.38705468471451	1.08818932784659	0.61928317755519	1.54995292220974	0.3954939506265	1.41616726495633	0.398084309795773	0.575893121206267	0	1.0720134507677
"RPF1"	40.0517768862496	44.6013592830978	47.7152036060134	50.2936865529279	45.4329262920776	60.2436557383166	29.3922981524552	33.447896616232	51.7435635783999	30.9945900595309	30.5269479803203	45.0828659215215
"GNG5"	51.7617522037826	77.9500031421192	89.1542681571505	63.2765837766225	57.3051446949552	58.1514671073305	55.6985303263532	68.1784902695729	66.5556333956626	51.8442298651464	82.4587077875561	52.8601780576564
"SPATA1"	3.3878866728164	7.70097733197671	6.73186131613773	4.16336866001022	2.58133635904007	3.92793401778837	4.41912332940769	3.65037558490897	3.61597405043014	6.82394006937944	1.70921974904585	4.91911240875936
"CTBS"	57.7695649412042	66.6949138131845	69.8630246651042	60.6318207192465	50.0707257405308	85.7045121749087	46.9437315201459	63.2420884647992	60.043375969234	72.100834886789	67.9333023730898	71.2411982280906
"SSX2IP"	12.4169572094892	15.646925655401	12.8292590215608	18.2162989439773	6.85977344237166	14.4451651084444	7.86746740187633	14.2126145142669	6.55183178233818	9.76439058922241	7.28427155212385	10.5135216392786
"MCOLN2"	9.65708712495613	10.9451369768222	5.35458045562276	6.21531434542582	10.3543571104505	5.01460262924301	8.99043330103937	10.5290875083141	5.55981416403554	5.09368643522682	6.75636186019522	5.87151956615008
"WDR63"	0.0346542335136673	0	0.0319015420097474	0	0	0	0.794537152366736	1.20113678240844	0	0.162585668089235	0	0.486291573657817
"MCOLN3"	1.25469978110819	1.53855278675675	1.47178974135585	1.65194424722545	3.1653327952144	1.44434477134919	3.46359978779074	1.23814738806184	1.94225949228409	0.518643357652447	0.675755098356837	1.14402058767985
"SYDE2"	0.376772883124574	0.35461955841819	0.107312563792113	0.270894260402247	0.197081085426295	0.829598624835449	0.809588512861347	0.149087135112464	1.18899137854766	0.161287832358607	0.386259388213197	0.298511216316177
"C1orf52"	23.7723140499125	29.854363218	22.6973317770526	37.8086444492907	38.0968228315456	30.0420012505326	28.4730840369602	35.4983734197984	40.3249004626953	39.0825643041989	24.7461555846777	29.441873306362
"BCL10"	31.4846490227742	22.5963265867176	21.7656608878358	29.6605660868748	27.4321225662626	33.5913210943213	21.0495161603112	20.9862125324512	24.8469149887694	25.7389120018763	32.7770466295866	22.09419673622
"DDAH1"	0.277427281514619	0.0487023643430618	0	0	0	0	0.390945083509119	0.251125893325844	0	0.336192856209506	0	0.294704663137691
"ZNHIT6"	11.8358067765765	10.9348287615346	12.747781898746	7.16304092394444	17.6697726422098	13.4410590507141	12.2233287250219	13.3544945265	11.1511366009742	11.675001409203	9.45467623998326	11.5053082555137
"COL24A1"	1.25438364406095	0.267394509822711	0.691962729761702	0.683039268969901	0.121828685609087	0.225407766174015	0.193057424365077	0.291288735889071	0.45500482631546	0.357595711909914	0.246562258398536	0.168501867403097
"ODF2L"	41.3677077633432	23.9979074982575	49.854592658794	29.544435758045	45.7212557100901	37.8432791310944	27.3113413439794	29.9843559187365	30.8837449879877	29.313900263724	27.1469336258257	38.8251638817751
"RP4-612B15.3"	2.78691192922029	2.56189156685613	2.16452004018214	2.3333180341027	1.21875159668258	0.743804767038496	0.633951317048873	2.10040470611112	2.16085743821078	2.9318252601757	3.48947791860736	0.991874587940763
"SH3GLB1"	89.7806821013647	107.629824793182	77.6273845689986	95.8812574653451	68.5627637442155	81.5474754588242	84.674078500775	74.289096841915	76.1629223889735	92.8802893810571	84.2818481870791	76.623819089561
"SELENOF"	239.946353434427	271.627147251501	255.346311434372	288.408038095251	290.397138030546	329.674246341845	191.484967052787	223.222188097429	239.247199794131	206.601906795486	211.698260165668	230.993606501674
"HS2ST1"	6.35883506526809	3.7973609924188	3.80209423044656	11.2673690628132	11.5707410393538	9.28702242121449	6.28522471393954	4.74375910677381	3.0969463852596	9.99217864092091	3.51135367111567	5.06982149540564
"LINC01140"	0.542057851123618	3.74706580212019	0.913618213503831	1.62484803576175	0.71349873505862	0.691081202480608	0.625555292631271	1.28765875227129	0.545683939341292	0.325145560347361	1.29612137354356	0.958663115072243
"LMO4"	29.1003562927154	25.3827160439739	28.3415547458812	30.7264201433779	26.0605486247264	45.3645014530729	26.191893671742	23.3114271607446	28.0462574070671	25.7647611593975	20.1805289252053	26.776422704225
"PKN2"	17.7860013692659	35.5879117102855	16.9703253720146	14.8062246203202	19.2327650353359	23.0389875319222	15.7621761274131	15.3057176611229	11.6134862890467	21.3265546722317	11.1974696588077	27.5113397894133
"GTF2B"	75.7364916940401	45.2274867590147	56.7640634778325	62.6430926311632	51.9867122725882	93.4862769242132	59.3419691340847	84.054692839695	83.7028641394189	68.7510951633272	102.72154103092	61.1976849301799
"KYAT3"	27.2323385660501	24.7702222019279	34.9425248243787	35.0307784197246	28.9052420844241	30.4348922108274	34.5929433723224	29.0296643661	28.1637495222483	34.2060224211802	27.4528234464902	20.2339598844199
"RBMXL1"	10.3138335453402	9.2082778727836	7.11849193164122	12.8161937518226	7.90899251089914	13.272954997163	10.0412139326879	6.66167271212637	6.30582105636073	7.71242527754777	10.9543399818672	9.79314661645067
"GBP3"	48.6557792703352	31.4800691222604	27.7528570299747	26.3877449730143	28.1470236946378	30.9466055935291	40.9723992477953	32.2365648779436	30.7754470994733	34.7619155544772	22.0930116594511	18.7095634613735
"GBP1"	148.337938092842	293.645165980343	105.511455751299	58.1802935583274	106.786301049058	53.0227995428072	55.6639096344488	78.5811483222886	60.0973341015767	82.5286586268611	90.3652195071046	50.9330917236124
"PTGES3P1"	9.94227162531193	9.7901058856251	11.6690972906679	3.7127636343701	5.11154169504257	8.81682699973423	3.79300636094543	2.67250946269365	7.20819886278759	3.16795066512426	4.85021206362731	1.14682169343467
"GBP2"	203.287522809811	297.570966597619	165.829575658291	129.424034872338	167.321507849835	131.993424498699	119.618609686009	155.122685292723	135.841853220749	187.104057904645	151.416985853441	119.240428891736
"GBP4"	43.054268520641	63.268453978297	16.9236001443593	28.5391006768046	34.6728895807286	32.6457334322671	31.31088097337	23.463360593333	22.2324159018283	35.6228556361824	30.693307350458	26.8889953878352
"GBP5"	110.902702409504	257.32598022118	94.1236110576117	57.8542817693526	148.680667488739	96.1195715909284	94.750294670014	110.110550312006	94.4783959661115	107.78758257736	83.8994121600525	85.5348852746328
"GBP6"	0.487422587306349	0.365445757384871	0.301831999826423	0.434329715052632	1.33841687390169	1.04110673205731	0.858642040559467	0.193120434191374	0.116395071222908	1.17683895264129	0.711658315792278	0.689309209250698
"GBP1P1"	2.39486634968734	8.43614267395767	1.44050366600954	0.905239475065363	3.18041491094006	0.881348013052703	0.977170567285932	2.16939049391504	0.361513358452608	0.710960809803997	0.721742407004955	0.956290125178369
"LRRC8B"	3.35214232418449	1.91930577387729	2.92704102979197	3.73184800993927	2.92920796958583	3.79585944328124	4.80385373870683	11.5584700003954	5.16434186728487	7.63731691304646	8.1210612611766	3.00545392612569
"FLJ27354"	8.19248949911721	4.96760135944947	11.3681532052155	1.46090875892639	7.79254837361926	8.47905137133121	3.59307655800286	10.4645214390946	12.665795797443	7.69788284358647	8.16054766066096	4.97824065286109
"LRRC8C"	16.8517511245018	20.9262127639188	15.6125119936803	18.8997053995622	18.8892983905027	23.3608281943039	21.9392007301297	17.2166544905548	15.7853812211154	17.1611663564892	17.5516126578855	19.4655075773898
"LRRC8D"	19.599003792499	19.989597422927	19.7003486983711	25.4430230065299	20.1609467028843	17.4276438110622	40.9450528015726	27.0778883565701	41.688520946407	32.005521060603	21.8868125472926	35.6662785822903
"ZNF326"	9.01490775728916	5.70991057783017	8.48079556429412	12.1181206989225	8.18960535496312	14.8121349553153	11.9389405481056	8.27625536811728	8.34835287168713	10.0487139465876	14.110824544783	15.6808408030973
"ZNF644"	30.5503884181962	20.7596399661138	28.2915886901468	26.7485089705194	17.8428848634078	41.3611344841989	45.2659210009437	35.5406220026094	41.7891465469412	34.5206364041696	36.5795850239454	41.2207599047002
"HFM1"	0	0	0	0	0	0	0	0.181545446522098	0	0	0	0
"CDC7"	7.89723205274089	19.460922472936	8.77600413420371	8.96946095956258	12.4996003331689	9.65881361389978	12.3279854822254	9.11052397808784	6.93479750614546	13.1881748823457	2.258048932272	6.96414512754245
"TGFBR3"	76.7273513193369	43.2328625743802	39.2767843080774	67.3583412413252	37.6005722359858	78.7757384834119	64.7342667815238	40.5800855236121	31.0101790908484	37.6160255323855	51.9648053613515	43.8771973615939
"EPHX4"	4.32665057126725	0.238940299039614	0.490101424670055	4.44069019211014	1.20465370855249	1.65277484548224	2.82906061075007	1.54883969927346	1.70655462692569	2.0519477551144	0.552187181878809	2.07769303971881
"BTBD8"	0.565900664170838	0.12605878342946	0	2.30796198561569	1.11641533653102	0.710535256204197	0.53499947405446	0	0.197687730372005	0.897147535877008	0.301232163440416	0.453208362545447
"KIAA1107"	0.765985697586143	1.00775712326136	0.562603641233931	0.0582401270211918	0.487118474060587	0	0.0221417325545426	0.464796502590099	0.346254626916417	0	0.965750858580963	0.332090598330667
"GLMN"	18.0703285649818	14.5212992030804	23.2485847251663	21.6928189674795	10.6536514079501	14.3300221001371	15.0387046863925	11.5233441125934	13.3861377954379	11.8222990164819	6.6426974533721	16.3026740657029
"RPAP2"	5.99769113955414	9.71720445720538	10.2685692154509	18.1650656237829	16.3439329479652	16.4384700579204	18.2262093034786	16.128234717717	7.51442444483818	15.1422653869585	9.4934300091956	14.9930354644763
"GFI1"	2.33341730961093	1.12613238705713	2.39911697292103	1.86285297423079	2.02626847161168	1.30043897119103	3.38866159896026	2.35876313693101	2.67505756435651	4.17715610307497	1.453128071354	1.08524681939826
"EVI5"	8.35967815160905	7.2497125068416	8.01451196420952	9.85135633965021	8.09478462313089	10.4339022423635	19.0409737555238	10.9992864959099	19.4318730522632	14.1531502630093	19.5579177941413	10.0241064241852
"RP11-330C7.3"	1.14245100507805	0	0	0	0	1.50305668220623	1.30628963758674	0.569306113847001	2.63498688529053	0.995593383395686	2.54621693588796	0.21327804668972
"CCNJP2"	3.07776581763753	5.54958073860088	2.92370627222489	2.69597557483945	4.87039494361111	1.08420786006702	3.18081554692005	2.51362702755426	1.87309392947135	0.603842153490596	4.83349534567091	2.20001315230572
"RPL5"	1599.59803097139	749.259433038955	984.857760353594	911.391958128571	993.789747684288	1647.48334014966	1633.1033568104	1640.90119439878	1713.27994078744	1456.09227405498	1534.98841528101	1213.71880517748
"FAM69A"	18.1033227789431	19.7410017433825	23.5411981571062	21.9539948629147	24.5614729234194	18.8706528070684	19.2466543506436	17.2128263273405	22.1187920109302	13.8248774783442	18.4955480482729	33.5089054382457
"RP11-386I23.1"	1.07675279056844	0.585584677474222	0.906101326777359	1.53171557149265	2.85031045830614	0.286412759808481	2.6176081888106	0.552310616967317	0.6624534158426	0.605957423034952	1.33654204417018	0.904457888012059
"MTF2"	84.6942068959981	86.573655672758	88.9765124309955	101.233431942717	92.8404638544037	84.1630005009741	69.9652091630868	89.0824296031892	93.876939412476	77.3844773589217	69.0074192594393	94.4043324997525
"TMED5"	94.7270674993342	106.182418637411	76.6999408396501	111.941605376917	91.4863121952301	113.542847134823	87.960563320679	81.278779498375	87.9027430344908	93.5087627975015	107.035917705309	112.088200399812
"CCDC18"	15.2168849199892	13.6011489211171	9.32834724919249	11.1386382447649	13.0309211165886	11.2632658117974	15.4002272042946	9.00899226474423	9.27505881780967	6.26565477241061	16.256093677539	14.0764635517721
"CCDC18-AS1"	129.746986217914	105.252412294459	159.866384939917	158.534768613468	126.775752218406	109.748261672209	149.036767797804	186.27097586752	151.485972644447	152.659033226919	111.826068686658	134.657093226076
"DR1"	65.6943183588228	41.8137992551557	55.838301967528	64.1561274686493	67.9965301179287	52.2976326096245	52.3078829932679	47.9276317189752	54.22451473618	59.3104812390774	48.3735719424833	46.6076225735034
"FNBP1L"	3.66925241383037	2.27513210675649	2.20001320580446	0.762427939164305	4.57350234095697	0.61929991932818	5.32181497600568	1.70814194497497	0.7813197404701	1.81200689341517	2.34227055067752	1.88420744620095
"BCAR3"	3.09489827356081	4.67429253386749	4.24639947770263	4.92203102204966	6.99504975840659	3.60442775823937	5.10145246371749	4.65355205262245	1.85273431171839	6.14900871138851	3.72480976690778	6.50551467330048
"RP5-1033H22.2"	0	0.218361080046677	5.19599897770879	0.655922060165959	0.434804053299442	0.55660719609431	2.08992933527067	0.655325179918118	0	1.25263884646279	1.21369673351708	0
"DNTTIP2"	82.301573449422	98.3278509393204	115.213414936502	113.870061362474	102.455290768859	152.373631936177	77.1128313688823	70.771655727543	68.2578164536068	60.353977985237	101.580962540253	134.028127131481
"GCLM"	7.43641496577851	6.96172648262292	11.5747040458689	20.6576945049695	8.73928508870572	4.29094241969806	22.2704672563605	13.6781579581194	10.3214850335047	9.24069825152544	4.25305034902906	6.90231432063383
"MTND4P11"	1.23042381348294	2.26309691729513	0	0.542312893944741	1.398842749187	0	0.671844205140018	1.36692527928587	1.60737841352937	0	0.924583733815809	1.45879771943699
"ARHGAP29"	2.75672343868517	2.99264063882049	2.07522803460244	2.64989636977933	2.83843966576386	1.85697669117502	3.23285037641999	1.04911730137291	1.08432226641917	1.74324394985851	1.75890638560527	2.09675526063941
"ABCD3"	20.1718232652401	17.8704324988258	26.8627159298969	22.8571650421489	15.9625616250455	20.1688861197013	21.1012341148591	14.748699155959	21.354898438922	17.1945042501168	14.0316649186197	19.0539378094973
"F3"	4.52337362444441	0.342241562293613	0.453662284320269	0.306021706491372	1.82355619949126	1.40267668635517	0.41189862539613	0.648058894520019	0.432153177763304	0.934405001177191	3.45235347798495	1.49468179420796
"SLC44A3-AS1"	1.56745786697999	0.662190894571	3.11815888311944	1.02746963012413	0.743817696006468	1.01798263448249	1.09385204081983	0.552781704989462	1.48518844258112	0.564432077806829	1.86301519533708	1.04757160184657
"CNN3"	2.79909741489557	4.90927002369616	6.05671123477546	1.98327956100398	3.67754954900617	3.54691320358868	1.94325165103415	3.01260076204616	4.31344565920941	3.64084840739195	0.833665696719307	9.43722952105869
"ALG14"	6.39473132982932	5.67480738214568	3.59681876968439	2.45625778012574	5.91374470249518	7.26567752319987	8.30484033056132	3.47986744780477	3.73663214575823	6.6875710705314	3.45531313641632	5.37646538243983
"TMEM56"	0.0708080675830635	0.0545765416357688	0.067885970507339	0.409112885185601	0	0.421707738693029	1.5496929608744	0.341406382798263	0.117229834966433	0.261933768220059	0.734079589663501	0.797734787053864
"TMEM56-RWDD3"	2.24898640496271	0.10056794185317	1.04428642839648	3.05748074222069	2.26766717968108	0.63072697564093	2.18662769144817	4.48349579119743	1.49440748014484	1.74449216823869	1.04000527216236	0.159715902849741
